TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.348333"
 STRANDID=2, SOLUTIONTIME=664.516175
 7.537688613E-01 -1.947939629E-03
 7.580318451E-01 -5.582335289E-04
 7.587939501E-01 -3.095277934E-04
 7.630569339E-01 1.167642302E-03
 7.638190985E-01 1.431293087E-03
 7.680820823E-01 2.321717329E-03
 7.688442469E-01 2.482052427E-03
 7.731072307E-01 3.882497549E-03
 7.738693357E-01 4.131921567E-03
 7.781323195E-01 5.563689396E-03
 7.788944840E-01 5.820659921E-03
 7.831574678E-01 7.161804475E-03
 7.839195728E-01 7.400988135E-03
 7.881825566E-01 8.838034235E-03
 7.889447212E-01 9.095447138E-03
 7.932077050E-01 1.052972861E-02
 7.939698696E-01 1.078566909E-02
 7.982328534E-01 1.240325812E-02
 7.989949584E-01 1.269263215E-02
 8.032579422E-01 1.438739151E-02
 8.040201068E-01 1.469055098E-02
 8.082830906E-01 1.623244397E-02
 8.090452552E-01 1.650835387E-02
 8.133082390E-01 1.793194562E-02
 8.140703440E-01 1.818669587E-02
 8.183333278E-01 1.984839141E-02
 8.190954924E-01 2.014528401E-02
 8.233584762E-01 2.185799368E-02
 8.241205812E-01 2.216527984E-02
 8.283835649E-01 2.385959029E-02
 8.291457295E-01 2.416214347E-02
 8.334087133E-01 2.631552704E-02
 8.341708779E-01 2.670070902E-02
 8.384338617E-01 2.859197557E-02
 8.391959667E-01 2.892996743E-02
 8.434589505E-01 3.102206811E-02
 8.442211151E-01 3.139628097E-02
 8.484840989E-01 3.358898312E-02
 8.492462039E-01 3.398050740E-02
 8.535091877E-01 3.590687364E-02
 8.542713523E-01 3.625218570E-02
 8.585343361E-01 3.846310452E-02
 8.592965007E-01 3.885783628E-02
 8.635594845E-01 4.105777666E-02
 8.643215895E-01 4.145176336E-02
 8.685845733E-01 4.376053065E-02
 8.693467379E-01 4.417316616E-02
 8.736097217E-01 4.675885662E-02
 8.743718863E-01 4.722185433E-02
 8.786348701E-01 4.976492748E-02
 8.793969750E-01 5.021952838E-02
 8.836599588E-01 5.278246850E-02
 8.844221234E-01 5.324099958E-02
 8.886851072E-01 5.609002709E-02
 8.894472122E-01 5.659928918E-02
 8.937101960E-01 5.935827643E-02
 8.944723606E-01 5.985181779E-02
 8.987353444E-01 6.279309094E-02
 8.994975090E-01 6.331850588E-02
 9.037604928E-01 6.645970047E-02
 9.045225978E-01 6.702215225E-02
 9.087855816E-01 7.015566528E-02
 9.095477462E-01 7.071554661E-02
 9.138107300E-01 7.425628603E-02
 9.145728350E-01 7.488996536E-02
 9.188358188E-01 7.856151462E-02
 9.195979834E-01 7.921833545E-02
 9.238609672E-01 8.284275979E-02
 9.246231318E-01 8.349056542E-02
 9.288861156E-01 8.766449988E-02
 9.296482205E-01 8.841119707E-02
 9.339112043E-01 9.272245318E-02
 9.346733689E-01 9.349370003E-02
 9.389363527E-01 9.796921909E-02
 9.396985173E-01 9.876964986E-02
 9.439615011E-01 1.035466641E-01
 9.447236061E-01 1.044008806E-01
 9.489865899E-01 1.095495895E-01
 9.497487545E-01 1.104706675E-01
 9.540117383E-01 1.159717292E-01
 9.547738433E-01 1.169554889E-01
 9.590368271E-01 1.229082271E-01
 9.597989917E-01 1.239731237E-01
 9.640619755E-01 1.304797530E-01
 9.648241401E-01 1.316433251E-01
 9.690871239E-01 1.387072951E-01
 9.698492289E-01 1.399707794E-01
 9.741122127E-01 1.478770226E-01
 9.748743773E-01 1.492914110E-01
 9.791373610E-01 1.580293477E-01
 9.798995256E-01 1.595918983E-01
 9.841625094E-01 1.696268171E-01
 9.849246144E-01 1.714218110E-01
 9.891875982E-01 1.834033877E-01
 9.899497628E-01 1.855460852E-01
 9.942127466E-01 2.008367032E-01
 9.949748516E-01 2.035722136E-01
 9.992378354E-01 2.204408497E-01
 1.000000000E+00 2.234618515E-01
