TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.518333"
 STRANDID=2, SOLUTIONTIME=664.516175
 7.488358617E-01 -1.357537974E-02
 7.537688613E-01 -1.208042726E-02
 7.538610101E-01 -1.204993017E-02
 7.587939501E-01 -1.042271219E-02
 7.588860989E-01 -1.039037574E-02
 7.638190985E-01 -8.656163700E-03
 7.639112473E-01 -8.636510000E-03
 7.688442469E-01 -7.578885648E-03
 7.689363956E-01 -7.548149209E-03
 7.738693357E-01 -5.910409149E-03
 7.739614844E-01 -5.879021250E-03
 7.788944840E-01 -4.190519452E-03
 7.789866328E-01 -4.161014687E-03
 7.839195728E-01 -2.589282813E-03
 7.840117216E-01 -2.557772445E-03
 7.889447212E-01 -8.599326247E-04
 7.890368700E-01 -8.283862844E-04
 7.939698696E-01 8.500372642E-04
 7.940620184E-01 8.855045307E-04
 7.989949584E-01 2.791591687E-03
 7.990871072E-01 2.828806872E-03
 8.040201068E-01 4.816609435E-03
 8.041122556E-01 4.850450903E-03
 8.090452552E-01 6.671188399E-03
 8.091374040E-01 6.702543702E-03
 8.140703440E-01 8.377367631E-03
 8.141624928E-01 8.413867094E-03
 8.190954924E-01 1.036905590E-02
 8.191876411E-01 1.040669996E-02
 8.241205812E-01 1.242967695E-02
 8.242127299E-01 1.246696338E-02
 8.291457295E-01 1.445907541E-02
 8.292378783E-01 1.450632513E-02
 8.341708779E-01 1.703727990E-02
 8.342630267E-01 1.707888395E-02
 8.391959667E-01 1.930697635E-02
 8.392881155E-01 1.935296692E-02
 8.442211151E-01 2.181524597E-02
 8.443132639E-01 2.186344378E-02
 8.492462039E-01 2.444228530E-02
 8.493383527E-01 2.448473126E-02
 8.542713523E-01 2.676243521E-02
 8.543635011E-01 2.681110986E-02
 8.592965007E-01 2.941335365E-02
 8.593886495E-01 2.946177870E-02
 8.643215895E-01 3.205950931E-02
 8.644137383E-01 3.211037442E-02
 8.693467379E-01 3.483311459E-02
 8.694388866E-01 3.489002213E-02
 8.743718863E-01 3.794241324E-02
 8.744640350E-01 3.799845651E-02
 8.793969750E-01 4.099873453E-02
 8.794891238E-01 4.105522484E-02
 8.844221234E-01 4.408250749E-02
 8.845142722E-01 4.414527491E-02
 8.894472122E-01 4.750522971E-02
 8.895393610E-01 4.756608233E-02
 8.944723606E-01 5.082670227E-02
 8.945645094E-01 5.089160427E-02
 8.994975090E-01 5.436401069E-02
 8.995896578E-01 5.443329364E-02
 9.045225978E-01 5.814868584E-02
 9.046147466E-01 5.821790174E-02
 9.095477462E-01 6.192246079E-02
 9.096398950E-01 6.200060621E-02
 9.145728350E-01 6.618779153E-02
 9.146649837E-01 6.626885384E-02
 9.195979834E-01 7.061617821E-02
 9.196901321E-01 7.069633901E-02
 9.246231318E-01 7.498314977E-02
 9.247152805E-01 7.507527620E-02
 9.296482205E-01 8.001890033E-02
 9.297403693E-01 8.011420071E-02
 9.346733689E-01 8.521248400E-02
 9.347655177E-01 8.531143516E-02
 9.396985173E-01 9.061802179E-02
 9.397906661E-01 9.072370827E-02
 9.447236061E-01 9.637994319E-02
 9.448157549E-01 9.649385512E-02
 9.497487545E-01 1.026027724E-01
 9.498409033E-01 1.027245522E-01
 9.547738433E-01 1.092440858E-01
 9.548659921E-01 1.093758941E-01
 9.597989917E-01 1.164402664E-01
 9.598911405E-01 1.165843979E-01
 9.648241401E-01 1.243054718E-01
 9.649162889E-01 1.244620532E-01
 9.698492289E-01 1.328496188E-01
 9.699413776E-01 1.330248564E-01
 9.748743773E-01 1.424193382E-01
 9.749665260E-01 1.426131725E-01
 9.798995256E-01 1.529892534E-01
 9.799916744E-01 1.532118917E-01
 9.849246144E-01 1.651456356E-01
 9.850167632E-01 1.654115021E-01
 9.899497628E-01 1.796460748E-01
 9.900419116E-01 1.799857020E-01
 9.949748516E-01 1.981902421E-01
 9.950670004E-01 1.985625625E-01
 1.000000000E+00 2.185174674E-01
