TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.688333"
 STRANDID=2, SOLUTIONTIME=664.516175
 7.496901751E-01 -3.100705147E-02
 7.537688613E-01 -2.978747152E-02
 7.547152638E-01 -2.948005684E-02
 7.587939501E-01 -2.815895714E-02
 7.597404122E-01 -2.782928571E-02
 7.638190985E-01 -2.640409954E-02
 7.647655606E-01 -2.620662190E-02
 7.688442469E-01 -2.536768652E-02
 7.697906494E-01 -2.505727112E-02
 7.738693357E-01 -2.371600270E-02
 7.748157978E-01 -2.339509875E-02
 7.788944840E-01 -2.201213688E-02
 7.798408866E-01 -2.171453275E-02
 7.839195728E-01 -2.042964846E-02
 7.848660350E-01 -2.010589465E-02
 7.889447212E-01 -1.871383004E-02
 7.898911834E-01 -1.839410700E-02
 7.939698696E-01 -1.701979712E-02
 7.949162722E-01 -1.665442623E-02
 7.989949584E-01 -1.507589314E-02
 7.999414206E-01 -1.469581109E-02
 8.040201068E-01 -1.305578649E-02
 8.049665689E-01 -1.270698477E-02
 8.090452552E-01 -1.120494585E-02
 8.099916577E-01 -1.088393293E-02
 8.140703440E-01 -9.508787654E-03
 8.150168061E-01 -9.132773615E-03
 8.190954924E-01 -7.510764059E-03
 8.200418949E-01 -7.121083327E-03
 8.241205812E-01 -5.449144170E-03
 8.250670433E-01 -5.065406673E-03
 8.291457295E-01 -3.409546101E-03
 8.300921917E-01 -2.919593826E-03
 8.341708779E-01 -8.015753701E-04
 8.351172805E-01 -3.701532551E-04
 8.391959667E-01 1.488142298E-03
 8.401424289E-01 1.965974225E-03
 8.442211151E-01 4.025218543E-03
 8.451675177E-01 4.526081961E-03
 8.492462039E-01 6.686833687E-03
 8.501926661E-01 7.130565122E-03
 8.542713523E-01 9.041199461E-03
 8.552178144E-01 9.548168629E-03
 8.592965007E-01 1.173584536E-02
 8.602429032E-01 1.224227995E-02
 8.643215895E-01 1.442697085E-02
 8.652680516E-01 1.495886315E-02
 8.693467379E-01 1.725051925E-02
 8.702932000E-01 1.784799434E-02
 8.743718863E-01 2.042427659E-02
 8.753182888E-01 2.101179026E-02
 8.793969750E-01 2.354543656E-02
 8.803434372E-01 2.413880825E-02
 8.844221234E-01 2.669956163E-02
 8.853685260E-01 2.735800855E-02
 8.894472122E-01 3.019731864E-02
 8.903936744E-01 3.083795495E-02
 8.944723606E-01 3.360049799E-02
 8.954188228E-01 3.428284824E-02
 8.994975090E-01 3.722672909E-02
 9.004439116E-01 3.795723990E-02
 9.045225978E-01 4.110856727E-02
 9.054690599E-01 4.183769599E-02
 9.095477462E-01 4.498284310E-02
 9.104941487E-01 4.580733925E-02
 9.145728350E-01 4.936983436E-02
 9.155192971E-01 5.022639036E-02
 9.195979834E-01 5.391766131E-02
 9.205444455E-01 5.476135015E-02
 9.246231318E-01 5.840513110E-02
 9.255695343E-01 5.937831476E-02
 9.296482205E-01 6.357298046E-02
 9.305946827E-01 6.457617879E-02
 9.346733689E-01 6.890259683E-02
 9.356198311E-01 6.994814426E-02
 9.396985173E-01 7.446054369E-02
 9.406449199E-01 7.557296008E-02
 9.447236061E-01 8.037275821E-02
 9.456700683E-01 8.157586306E-02
 9.497487545E-01 8.676481992E-02
 9.506951571E-01 8.804757148E-02
 9.547738433E-01 9.357813001E-02
 9.557203054E-01 9.496857971E-02
 9.597989917E-01 1.009694114E-01
 9.607454538E-01 1.024887115E-01
 9.648241401E-01 1.090392023E-01
 9.657705426E-01 1.106906384E-01
 9.698492289E-01 1.178175956E-01
 9.707956910E-01 1.196677089E-01
 9.748743773E-01 1.276384592E-01
 9.758208394E-01 1.296822727E-01
 9.798995256E-01 1.384969950E-01
 9.808459282E-01 1.408523321E-01
 9.849246144E-01 1.510081589E-01
 9.858710766E-01 1.538193077E-01
 9.899497628E-01 1.659417003E-01
 9.908961654E-01 1.695502996E-01
 9.949748516E-01 1.850879043E-01
 9.959213138E-01 1.890035421E-01
 1.000000000E+00 2.058388591E-01
