TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.575"
 STRANDID=2, SOLUTIONTIME=664.516175
 7.491206527E-01 -1.823685691E-02
 7.537688613E-01 -1.682582870E-02
 7.541458011E-01 -1.670150645E-02
 7.587939501E-01 -1.516876556E-02
 7.591708899E-01 -1.503588073E-02
 7.638190985E-01 -1.339388918E-02
 7.641960382E-01 -1.331351511E-02
 7.688442469E-01 -1.233139168E-02
 7.692211866E-01 -1.220576279E-02
 7.738693357E-01 -1.064649411E-02
 7.742462754E-01 -1.051693410E-02
 7.788944840E-01 -8.928456344E-03
 7.792714238E-01 -8.808384649E-03
 7.839195728E-01 -7.319428958E-03
 7.842965126E-01 -7.189542055E-03
 7.889447212E-01 -5.592889152E-03
 7.893216610E-01 -5.464584101E-03
 7.939698696E-01 -3.877542913E-03
 7.943468094E-01 -3.731244942E-03
 7.989949584E-01 -1.927279634E-03
 7.993718982E-01 -1.774997916E-03
 8.040201068E-01 1.053862652E-04
 8.043970466E-01 2.448642917E-04
 8.090452552E-01 1.962192822E-03
 8.094221950E-01 2.090441994E-03
 8.140703440E-01 3.670006758E-03
 8.144472837E-01 3.819989972E-03
 8.190954924E-01 5.670465529E-03
 8.194724321E-01 5.825168919E-03
 8.241205812E-01 7.726220880E-03
 8.244975209E-01 7.879179902E-03
 8.291457295E-01 9.772068821E-03
 8.295226693E-01 9.966515005E-03
 8.341708779E-01 1.236303244E-02
 8.345478177E-01 1.253388170E-02
 8.391959667E-01 1.464456320E-02
 8.395729065E-01 1.483341493E-02
 8.442211151E-01 1.716003008E-02
 8.445980549E-01 1.735803485E-02
 8.492462039E-01 1.980690286E-02
 8.496231437E-01 1.998182386E-02
 8.542713523E-01 2.213160694E-02
 8.546482921E-01 2.233146504E-02
 8.592965007E-01 2.480397746E-02
 8.596734405E-01 2.500354499E-02
 8.643215895E-01 2.745972015E-02
 8.646985292E-01 2.766872011E-02
 8.693467379E-01 3.024982475E-02
 8.697236776E-01 3.048429452E-02
 8.743718863E-01 3.337218240E-02
 8.747488260E-01 3.360266238E-02
 8.793969750E-01 3.644936532E-02
 8.797739148E-01 3.668202087E-02
 8.844221234E-01 3.954921290E-02
 8.847990632E-01 3.980733827E-02
 8.894472122E-01 4.299554601E-02
 8.898241520E-01 4.324612021E-02
 8.944723606E-01 4.633313417E-02
 8.948493004E-01 4.660010338E-02
 8.994975090E-01 4.989977926E-02
 8.998744488E-01 5.018541589E-02
 9.045225978E-01 5.370267853E-02
 9.048995376E-01 5.398755148E-02
 9.095477462E-01 5.750735849E-02
 9.099246860E-01 5.782965943E-02
 9.145728350E-01 6.180386990E-02
 9.149497747E-01 6.213799492E-02
 9.195979834E-01 6.625821441E-02
 9.199749231E-01 6.658791006E-02
 9.246231318E-01 7.065998018E-02
 9.250000715E-01 7.104025036E-02
 9.296482205E-01 7.572836429E-02
 9.300251603E-01 7.612080872E-02
 9.346733689E-01 8.096137643E-02
 9.350503087E-01 8.136989176E-02
 9.396985173E-01 8.640908450E-02
 9.400754571E-01 8.684455603E-02
 9.447236061E-01 9.221967310E-02
 9.451005459E-01 9.269016981E-02
 9.497487545E-01 9.849119931E-02
 9.501256943E-01 9.899345785E-02
 9.547738433E-01 1.051912680E-01
 9.551507831E-01 1.057356670E-01
 9.597989917E-01 1.124504879E-01
 9.601759315E-01 1.130456328E-01
 9.648241401E-01 1.203906238E-01
 9.652010798E-01 1.210377887E-01
 9.698492289E-01 1.290221065E-01
 9.702261686E-01 1.297467798E-01
 9.748743773E-01 1.386834830E-01
 9.752513170E-01 1.394847929E-01
 9.798995256E-01 1.493746936E-01
 9.802764654E-01 1.502970010E-01
 9.849246144E-01 1.616744697E-01
 9.853015542E-01 1.627757400E-01
 9.899497628E-01 1.763689965E-01
 9.903267026E-01 1.777790487E-01
 9.949748516E-01 1.951614320E-01
 9.953517914E-01 1.966983527E-01
 1.000000000E+00 2.156345099E-01
