TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.178333"
 STRANDID=2, SOLUTIONTIME=664.516175
 7.537688613E-01 3.635220695E-03
 7.571775317E-01 4.725088365E-03
 7.587939501E-01 5.242999643E-03
 7.622026801E-01 6.407758687E-03
 7.638190985E-01 6.959474180E-03
 7.672278285E-01 7.651662454E-03
 7.688442469E-01 7.980783470E-03
 7.722529173E-01 9.081582539E-03
 7.738693357E-01 9.603324346E-03
 7.772780657E-01 1.073021069E-02
 7.788944840E-01 1.126430184E-02
 7.823031545E-01 1.231503580E-02
 7.839195728E-01 1.281373762E-02
 7.873283029E-01 1.394433901E-02
 7.889447212E-01 1.448023878E-02
 7.923534513E-01 1.560289320E-02
 7.939698696E-01 1.613672823E-02
 7.973785400E-01 1.741224714E-02
 7.989949584E-01 1.801597513E-02
 8.024036884E-01 1.934828609E-02
 8.040201068E-01 1.998031698E-02
 8.074288368E-01 2.119290084E-02
 8.090452552E-01 2.176779881E-02
 8.124539256E-01 2.288160473E-02
 8.140703440E-01 2.341082320E-02
 8.174790740E-01 2.471729927E-02
 8.190954924E-01 2.533673681E-02
 8.225041628E-01 2.668233775E-02
 8.241205812E-01 2.732071280E-02
 8.275293112E-01 2.865070291E-02
 8.291457295E-01 2.928147092E-02
 8.325544596E-01 3.097886778E-02
 8.341708779E-01 3.178355843E-02
 8.375795484E-01 3.326940164E-02
 8.391959667E-01 3.397420049E-02
 8.426046968E-01 3.561858088E-02
 8.442211151E-01 3.639920801E-02
 8.476297855E-01 3.812570497E-02
 8.492462039E-01 3.894402459E-02
 8.526549339E-01 4.045502469E-02
 8.542713523E-01 4.117215797E-02
 8.576800823E-01 4.291024432E-02
 8.592965007E-01 4.373431951E-02
 8.627051711E-01 4.546337575E-02
 8.643215895E-01 4.628350958E-02
 8.677303195E-01 4.809727892E-02
 8.693467379E-01 4.895762354E-02
 8.727554679E-01 5.099216849E-02
 8.743718863E-01 5.195696279E-02
 8.777805567E-01 5.395498127E-02
 8.793969750E-01 5.490280315E-02
 8.828057051E-01 5.691697076E-02
 8.844221234E-01 5.787218735E-02
 8.878307939E-01 6.011237204E-02
 8.894472122E-01 6.117497012E-02
 8.928559422E-01 6.334092468E-02
 8.944723606E-01 6.436885893E-02
 8.978810906E-01 6.667986512E-02
 8.994975090E-01 6.777565926E-02
 9.029061794E-01 7.024389505E-02
 9.045225978E-01 7.141494751E-02
 9.079313278E-01 7.387538999E-02
 9.095477462E-01 7.504213601E-02
 9.129564166E-01 7.782608271E-02
 9.145728350E-01 7.914612442E-02
 9.179815650E-01 8.203046769E-02
 9.195979834E-01 8.339880407E-02
 9.230067134E-01 8.624218404E-02
 9.246231318E-01 8.759109676E-02
 9.280318022E-01 9.087352455E-02
 9.296482205E-01 9.243003279E-02
 9.330569506E-01 9.581560642E-02
 9.346733689E-01 9.742183983E-02
 9.380820990E-01 1.009373590E-01
 9.396985173E-01 1.026045084E-01
 9.431071877E-01 1.063552573E-01
 9.447236061E-01 1.081341729E-01
 9.481323361E-01 1.121774614E-01
 9.497487545E-01 1.140951663E-01
 9.531574249E-01 1.184135824E-01
 9.547738433E-01 1.204620823E-01
 9.581825733E-01 1.251367331E-01
 9.597989917E-01 1.273536533E-01
 9.632077217E-01 1.324618757E-01
 9.648241401E-01 1.348847449E-01
 9.682328105E-01 1.404298544E-01
 9.698492289E-01 1.430596411E-01
 9.732579589E-01 1.492663026E-01
 9.748743773E-01 1.522104740E-01
 9.782831073E-01 1.590672284E-01
 9.798995256E-01 1.623198092E-01
 9.833081961E-01 1.701970696E-01
 9.849246144E-01 1.739331633E-01
 9.883333445E-01 1.833385378E-01
 9.899497628E-01 1.877997667E-01
 9.933584332E-01 1.997872591E-01
 9.949748516E-01 2.054766864E-01
 9.983835816E-01 2.187986523E-01
 1.000000000E+00 2.251200378E-01
